Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.067;15.000;Этаж 07 (отм. +19,050);Секция 3;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.074;15.000;Этаж 07 (отм. +19,050);Секция 3;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.069;15.000;Этаж 07 (отм. +19,050);Секция 3;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.067;15.000;Этаж 07 (отм. +19,050);Секция 3;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.076;15.000;Этаж 07 (отм. +19,050);Секция 3;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.074;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.069;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.074;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;2995.000;0.060;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;6620.000;0.151;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.074;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.069;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3170.000;0.069;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
BRU_Отделка_Кладка_15мм;2820.000;3325.000;0.074;15.000;Этаж 07 (отм. +19,050);Секция 4;Штукатурка черновая
