Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;3690.000;6900.000;4.168;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;6980.000;4.074;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;2560.000;1.417;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;3000.000;1.237;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;5735.000;2.429;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;4090.000;2.368;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;3690.000;2760.000;1.535;160.000;Этаж -01 (отм. -3,800);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350.000;4002.500;1.505;160.000;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350.000;2560.000;0.902;160.000;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350.000;2740.000;1.000;160.000;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5085.000;2.367;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;2.633;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2990.000;0.845;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5830.000;2.630;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1815.000;0.819;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1340.000;0.242;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2760.000;1.173;160.000;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5085.000;2.367;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;2.633;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2990.000;0.845;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5830.000;2.630;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1815.000;0.819;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1340.000;0.242;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2760.000;1.173;160.000;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5085.000;2.367;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;2.633;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2990.000;0.845;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5830.000;2.630;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1815.000;0.819;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1340.000;0.242;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2760.000;1.173;160.000;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5085.000;2.367;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;2.633;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2990.000;0.845;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5830.000;2.630;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1815.000;0.819;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1340.000;0.242;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2760.000;1.173;160.000;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5085.000;2.367;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;2.633;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2990.000;0.845;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;5830.000;2.630;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1815.000;0.819;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;1340.000;0.242;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820.000;2760.000;1.173;160.000;Этаж 09 (отм. +25,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020.000;6900.000;4.541;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;6980.000;4.438;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;2560.000;1.544;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;2990.000;1.398;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;3070.000;1.495;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;4090.000;2.579;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;2760.000;1.672;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;6980.000;4.074;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;5760.000;2.520;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;2760.000;1.630;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;4215.000;2.441;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;2560.000;1.417;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;6900.000;3.979;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;3690.000;3000.000;1.237;160.000;Этаж 01 (отм. -0,150);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;6900.000;3.077;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;6980.000;3.113;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;2560.000;1.083;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;3000.000;0.850;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;3080.000;0.910;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;4090.000;1.809;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;2820.000;2842.500;1.208;160.000;Этаж 02 (отм. +4,050);Секция 3;Монолитная стена
BRU_ЛЛУ_160;4020.000;6900.000;4.541;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;6980.000;4.438;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;2560.000;1.544;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;2990.000;1.398;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;3070.000;1.495;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;4090.000;2.579;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;4020.000;2760.000;1.672;160.000;Этаж 01 (отм. -0,150);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;6900.000;4.168;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;6980.000;4.074;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;2560.000;1.417;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;3000.000;1.169;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;5735.000;2.429;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
BRU_ЛЛУ_160;3690.000;4090.000;2.368;160.000;Этаж -01 (отм. -3,800);Секция 4;Монолитная стена
