Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_250;3655.0;635.0;0.58;250.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3255.0;850.0;0.69;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;2405.0;2.20;250.0;Этаж -01 (отм. -3,900);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820.0;725.0;0.60;250.0;Этаж 03 (отм. +7,200);Секция 6;BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;4960.0;2.39;250.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;3200.0;0.75;250.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3255.0;3495.0;1.99;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_250;3655.0;17250.0;15.76;250.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3055.0;13675.0;10.38;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820.0;850.0;0.60;250.0;Этаж 03 (отм. +7,200);Секция 6;BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820.0;850.0;0.60;250.0;Этаж 03 (отм. +7,200);Секция 6;BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;3245.0;0.79;250.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;3200.0;0.75;250.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;365.0;0.22;250.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;2820.0;1700.0;0.36;75.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;3090.0;2.18;250.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820.0;850.0;0.60;250.0;Этаж 03 (отм. +7,200);Секция 7;BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;3090.0;2.21;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;4020.0;3000.0;1.40;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;4020.0;375.0;0.18;125.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_ЛЛУ_160;4020.0;6980.0;4.44;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;5680.0;2.59;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;2680.0;1.67;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;4090.0;2.58;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;2560.0;1.54;160.0;Этаж 01 (отм. +0,000);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;6900.0;3.94;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;2760.0;1.71;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;2660.0;1.46;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;2640.0;1.50;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;3000.0;1.26;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;2730.0;2.48;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;3655.0;5760.0;2.48;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;2400.0;2.41;250.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;4020.0;3962.5;0.47;75.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;4020.0;160.0;0.01;12.5;Этаж 01 (отм. +0,000);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;4020.0;300.0;0.15;125.0;Этаж 01 (отм. +0,000);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_ЛЛУ_160;3655.0;6900.0;3.94;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;2480.0;2.18;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;3655.0;1430.0;0.79;160.0;Этаж -01 (отм. -3,900);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 02 (отм. +4,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1430.0;0.61;160.0;Этаж 02 (отм. +4,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 02 (отм. +4,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 02 (отм. +4,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 02 (отм. +4,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 02 (отм. +4,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1430.0;0.61;160.0;Этаж 03 (отм. +7,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 03 (отм. +7,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 03 (отм. +7,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 04 (отм. +10,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1430.0;0.61;160.0;Этаж 04 (отм. +10,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 04 (отм. +10,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 04 (отм. +10,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 04 (отм. +10,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 04 (отм. +10,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 05 (отм. +13,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1430.0;0.61;160.0;Этаж 05 (отм. +13,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 05 (отм. +13,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 05 (отм. +13,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 05 (отм. +13,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 05 (отм. +13,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 06 (отм. +16,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1437.5;0.61;160.0;Этаж 06 (отм. +16,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 06 (отм. +16,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 06 (отм. +16,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 06 (отм. +16,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 06 (отм. +16,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5680.0;2.56;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2680.0;1.17;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2660.0;1.13;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2640.0;1.16;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2480.0;1.69;250.0;Этаж 07 (отм. +19,200);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;1437.5;0.61;160.0;Этаж 07 (отм. +19,200);Секция 7;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 07 (отм. +19,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 07 (отм. +19,200);Секция 7;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 07 (отм. +19,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;175.0;0.01;12.5;Этаж 07 (отм. +19,200);Секция 7;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;4020.0;2760.0;1.67;160.0;Этаж 01 (отм. +0,000);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;4090.0;2.58;160.0;Этаж 01 (отм. +0,000);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;6980.0;4.54;160.0;Этаж 01 (отм. +0,000);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;2560.0;1.54;160.0;Этаж 01 (отм. +0,000);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;4020.0;3000.0;1.40;160.0;Этаж 01 (отм. +0,000);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;4020.0;2480.0;2.24;250.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;4020.0;4010.0;0.48;75.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;4020.0;160.0;0.01;12.5;Этаж 01 (отм. +0,000);Секция 6;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_ЛЛУ_160;3655.0;2760.0;1.61;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;2760.0;1.27;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;6980.0;4.04;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;6900.0;3.94;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;2560.0;1.40;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;3000.0;1.26;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;3655.0;3000.0;1.27;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;2560.0;2.04;250.0;Этаж -01 (отм. -3,900);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;2810.0;2.47;250.0;Этаж -01 (отм. -3,900);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;4020.0;300.0;0.15;125.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;4020.0;300.0;0.15;125.0;Этаж 01 (отм. +0,000);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_ЛЛУ_160;3655.0;4090.0;2.35;160.0;Этаж -01 (отм. -3,900);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;2820.0;4010.0;0.00;75.0;Этаж 03 (отм. +7,200);Секция 7;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Перегородка_БлокКерамический10,7НФ_250мм;3655.0;3245.0;2.27;250.0;Этаж -01 (отм. -3,900);Секция 7;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_ЛЛУ_160;2820.0;5165.0;2.37;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2560.0;1.08;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;3000.0;0.85;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;4340.0;1.96;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;4090.0;1.81;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;2820.0;4582.5;0.20;75.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;160.0;0.01;12.5;Этаж 02 (отм. +4,200);Секция 6;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Перегородка_БлокКерамический10,7НФ_250мм;2820.0;2400.0;1.69;250.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Перегородка_БлокКерамический10,7НФ_250мм
BRU_Обшивка_ГКЛ_КНАУФ_С611_ГСП-A_12,5;2820.0;160.0;0.01;12.5;Этаж 02 (отм. +4,200);Секция 6;BRU_Обшивка_ГКЛ_12,5_ГСП-A(12,5)
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;300.0;0.11;125.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Обшивка_ГКЛ_КНАУФ_С626_50_ГСП-A_12,5;2820.0;1832.5;0.38;75.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Обшивка_ГКЛ_75_ГСП-А(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;535.0;0.19;125.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_Перегородка_ГКЛ_КНАУФ_С112_125/75_ГСП-A/ГСП-Н2_12,5;2820.0;535.0;0.19;125.0;Этаж 02 (отм. +4,200);Секция 6;BRU_Перегородка_ГКЛ_125_ГСП-A(12,5)_х2/ГСП-Н(12,5)_х2
BRU_ЛЛУ_160;2820.0;2760.0;1.17;160.0;Этаж 02 (отм. +4,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;5165.0;2.37;160.0;Этаж 04 (отм. +10,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;6980.0;2.61;160.0;Этаж 04 (отм. +10,200);Секция 6;Монолитная стена лестнично-лифтового узла
BRU_ЛЛУ_160;2820.0;2560.0;1.08;160.0;Этаж 04 (отм. +10,200);Секция 6;Монолитная стена лестнично-лифтового узла
