Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
ADSK_Бетон_В25_250;950;12680;3.01;250;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_250;950;12020;2.88;250;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_250;917;4885;1.09;250;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_250;917;1495;0.37;250;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_250;950;3660;0.90;250;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
BRU_Перегородка_БлокКерамический_250мм;2350;20570;12.08;250;Этаж 10 (отм. +28,050);Секция 1;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;10457;6.14;250;Этаж 10 (отм. +28,050);Секция 1;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;21020;6.39;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;10507;3.18;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;9945;5.84;250;Этаж 10 (отм. +28,050);Секция 1;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;2537;0.93;250;Этаж 10 (отм. +28,050);Секция 1;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;2537;0.55;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;3795;1.15;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;1370;0.39;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3040;9800;2.98;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;2542;0.05;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;3785;0.10;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;1380;0.04;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;9705;0.26;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;21025;0.56;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;2640;10672;0.28;10;Этаж 10 (отм. +28,050);Секция 1;Штукатурка фасадная
ADSK_Бетон_В25_250;490;20570;2.52;250;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
ADSK_Бетон_В25_250;490;10457;1.28;250;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
ADSK_Бетон_В25_250;490;9945;1.22;250;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
ADSK_Бетон_В25_250;490;2537;0.31;250;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
ADSK_Бетон_В25_160;490;4045;0.32;160;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
ADSK_Бетон_В25_160;490;1460;0.11;160;Этаж 10 (отм. +28,050);Секция 1;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_100мм;490;10032;0.49;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;490;20170;0.99;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;490;9645;0.48;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;490;1590;0.08;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;490;3885;0.19;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;490;2447;0.12;100;Этаж 10 (отм. +28,050);Секция 1;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;19380;10.83;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;19480;6.61;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;8575;4.48;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3467;8525;2.72;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3067;8575;0.24;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;19485;0.58;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;3140;0.10;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
BRU_Перегородка_БлокКерамический_250мм;2350;3495;2.05;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;3195;1.10;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;2770;1.63;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;2560;1.50;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;3370;0.96;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;7760;2.72;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;3370;1.18;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;3370;0.09;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;7770;0.24;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;3370;0.10;10;Этаж 10 (отм. +28,050);Секция 3;Штукатурка фасадная
ADSK_Бетон_В25_250;950;19380;4.60;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
ADSK_Бетон_В25_250;917;8825;2.02;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
ADSK_Бетон_В25_250;950;3495;0.83;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
ADSK_Бетон_В25_250;950;3120;0.74;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
ADSK_Бетон_В25_250;950;3245;0.74;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
ADSK_Бетон_В25_250;950;7560;1.80;250;Этаж 10 (отм. +28,050);Секция 3;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_100мм;950;19255;1.82;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;3545;0.33;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;3370;0.33;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;6960;0.65;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;3370;0.33;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;917;8750;0.79;100;Этаж 10 (отм. +28,050);Секция 3;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;1100;0.09;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;2890;1.70;250;Этаж 10 (отм. +28,050);Секция 3;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;29670;17.43;250;Этаж 10 (отм. +28,050);Секция 4;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;19570;11.50;250;Этаж 10 (отм. +28,050);Секция 4;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;30020;10.51;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;19570;6.85;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_Перегородка_БлокКерамический_250мм;2350;19045;11.19;250;Этаж 10 (отм. +28,050);Секция 4;Внутренняя стена. Кладка
BRU_Перегородка_БлокКерамический_250мм;2350;11650;6.29;250;Этаж 10 (отм. +28,050);Секция 4;Внутренняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;11650;3.85;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;3795;1.33;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;1370;0.48;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;3500;18845;6.56;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;11550;0.34;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;3785;0.12;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;1380;0.04;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;18745;0.58;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;30020;0.93;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_КоричневыйЦвет;3100;19680;0.61;10;Этаж 10 (отм. +28,050);Секция 4;Штукатурка фасадная
ADSK_Бетон_В25_250;950;29670;7.05;250;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
ADSK_Бетон_В25_250;950;19570;4.65;250;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
ADSK_Бетон_В25_250;950;19045;4.52;250;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
ADSK_Бетон_В25_250;950;11650;2.77;250;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
ADSK_Бетон_В25_160;950;4045;0.61;160;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
ADSK_Бетон_В25_160;950;1460;0.22;160;Этаж 10 (отм. +28,050);Секция 4;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_100мм;950;11860;1.13;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;3885;0.37;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;1590;0.15;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;19095;1.82;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;29795;2.82;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;950;19320;1.83;100;Этаж 10 (отм. +28,050);Секция 4;Утепление штукатурного фасада
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;1485;0.01;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;1830;0.02;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
ADSK_Бетон_В25_160;930;1975;0.29;160;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;2075;0.19;100;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;595;2185;0.01;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;1815;0.31;150;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;1630;0.02;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
ADSK_Бетон_В25_160;930;1215;0.18;160;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_160;930;1340;0.20;160;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
ADSK_Бетон_В25_160;930;1510;0.22;160;Этаж 10 (отм. +28,050);Секция 5;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;1190;0.20;150;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;1820;0.31;150;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;1065;0.18;150;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;1055;0.01;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;1330;0.02;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
BRU_Парапет_Утеплитель_100мм;930;1375;0.13;100;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_Парапет_Утеплитель_100мм;930;1440;0.13;100;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_Парапет_Утеплитель_100мм;930;1410;0.13;100;Этаж 10 (отм. +28,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;595;1340;0.01;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;1400;0.01;10;Этаж 10 (отм. +28,050);Секция 5;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 7;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 7;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 7;Штукатурка фасадная
ADSK_Бетон_В25_160;930;3450;0.51;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_Парапет_Утеплитель_100мм;930;3450;0.32;100;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;580;3450;0.02;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;1130;3450;0.58;150;Этаж 10 (отм. +28,050);Секция 6;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;1180;3450;0.04;10;Этаж 10 (отм. +28,050);Секция 6;Штукатурка фасадная
